first_purchase_date,first_purchase_user_id,purchase_user_id,purchase_date,purchase_id,product_line
20/04/2020,5013788,5013788,25/06/2020,89588d9536n3740,Restaurant
20/04/2020,5013788,5013788,26/07/2020,15794f9404q4073,Restaurant
09/05/2020,5259674,5259674,31/05/2020,62422j7783m7340,Restaurant
09/05/2020,5259674,5259674,10/06/2020,32325b3878g3771,Restaurant
09/05/2020,5259674,5259674,30/06/2020,43248l9150f1162,Restaurant
09/05/2020,5259674,5259674,18/06/2020,67729w7812f1742,Restaurant
09/05/2020,5259674,5259674,25/06/2020,11739j5540u7156,Restaurant
09/05/2020,5259674,5259674,24/06/2020,58296k2333n3095,Restaurant
09/05/2020,5259674,5259674,30/05/2020,25033r2493l8004,Restaurant
09/05/2020,5259674,5259674,13/09/2020,54056u3231l6503,Restaurant
09/05/2020,5259674,5259674,07/09/2020,19777u5848u5854,Restaurant
09/05/2020,5259674,5259674,03/09/2020,58558f6444m2601,Restaurant
09/05/2020,5259674,5259674,19/09/2020,21781h3769s2339,Restaurant
09/05/2020,5259674,5259674,01/10/2020,46912e4812b5327,Restaurant
09/05/2020,5259674,5259674,13/09/2020,13174q1728n8978,Restaurant
09/05/2020,5259674,5259674,26/09/2020,23495o7980p5399,Restaurant
09/05/2020,5259674,5259674,09/10/2020,30477a9766z7874,Restaurant
09/05/2020,5259674,5259674,22/09/2020,63317x4257k5576,Restaurant
09/05/2020,5259674,5259674,27/10/2020,31451q2233x1886,Restaurant
24/04/2020,6002284,6002284,25/06/2020,69981o1487o7832,Restaurant
24/04/2020,6002284,6002284,22/06/2020,46830z8185y6696,Restaurant
24/04/2020,6002284,6002284,30/05/2020,69064i2377a3696,Restaurant
24/04/2020,6002284,6002284,01/06/2020,30576d6647x3598,Restaurant
24/04/2020,6002284,6002284,06/06/2020,84402i7265n2964,Restaurant
24/04/2020,6002284,6002284,29/06/2020,79703c9555t9258,Restaurant
24/04/2020,6002284,6002284,15/07/2020,59329s1848x7574,Restaurant
24/04/2020,6002284,6002284,01/07/2020,86987r9583y5939,Restaurant
24/04/2020,6002284,6002284,22/07/2020,41586o3625x5632,Restaurant
24/04/2020,6002284,6002284,04/08/2020,39281m9350j3114,Restaurant
24/04/2020,6002284,6002284,11/08/2020,10251q5594k2576,Restaurant
24/04/2020,6002284,6002284,25/08/2020,62429i2041l7430,Restaurant
24/04/2020,6002284,6002284,30/09/2020,69958r4078f8379,Restaurant
24/04/2020,6002284,6002284,15/10/2020,52076t3815n9856,Restaurant
12/04/2020,7499477,7499477,29/06/2020,91182g5749l3719,Restaurant
12/04/2020,7499477,7499477,24/05/2020,62808i6953p6966,Restaurant
12/04/2020,7499477,7499477,24/06/2020,97569j1924q8128,Restaurant
12/04/2020,7499477,7499477,09/06/2020,20331b5050z7226,Restaurant
12/04/2020,7499477,7499477,10/06/2020,70599x5088x2784,Restaurant
12/04/2020,7499477,7499477,24/05/2020,24110j9815q2467,Restaurant
12/04/2020,7499477,7499477,23/06/2020,14074h8915s6083,Restaurant
12/04/2020,7499477,7499477,28/05/2020,88935g2983u1408,Restaurant
12/04/2020,7499477,7499477,06/06/2020,61251t8054j9389,Restaurant
12/04/2020,7499477,7499477,22/06/2020,33051c4268u6055,Restaurant
12/04/2020,7499477,7499477,22/05/2020,61752u3153a2105,Restaurant
12/04/2020,7499477,7499477,27/05/2020,97923l9677v3939,Restaurant
12/04/2020,7499477,7499477,29/05/2020,77161l3982y1504,Restaurant
12/04/2020,7499477,7499477,25/05/2020,89565u8102j8812,Restaurant
12/04/2020,7499477,7499477,01/06/2020,90471x8146g5350,Restaurant
12/04/2020,7499477,7499477,12/06/2020,58857n8499l5519,Restaurant
12/04/2020,7499477,7499477,17/07/2020,28595c9699p8455,Restaurant
12/04/2020,7499477,7499477,26/06/2020,85096p5638o4949,Restaurant
12/04/2020,7499477,7499477,02/07/2020,98784z2497a9106,Restaurant
12/04/2020,7499477,7499477,11/07/2020,85893x9010b7500,Restaurant
12/04/2020,7499477,7499477,19/07/2020,36553j1035m5120,Restaurant
12/04/2020,7499477,7499477,30/06/2020,86378y4961t3103,Restaurant
12/04/2020,7499477,7499477,25/06/2020,64243f7631b5374,Restaurant
12/04/2020,7499477,7499477,25/06/2020,55858l2645v7607,Restaurant
12/04/2020,7499477,7499477,05/07/2020,17943m9540q5012,Restaurant
12/04/2020,7499477,7499477,29/07/2020,48201f8587d9290,Restaurant
12/04/2020,7499477,7499477,30/06/2020,22365w2915g2991,Restaurant
12/04/2020,7499477,7499477,09/07/2020,45488h8386s7008,Restaurant
12/04/2020,7499477,7499477,28/07/2020,70178q4062c2183,Restaurant
12/04/2020,7499477,7499477,25/06/2020,99089o7136i4994,Restaurant
12/04/2020,7499477,7499477,06/07/2020,70053d5907f8584,Restaurant
12/04/2020,7499477,7499477,24/07/2020,11338o2235f1393,Restaurant
12/04/2020,7499477,7499477,05/07/2020,30502w3221i8273,Restaurant
12/04/2020,7499477,7499477,09/07/2020,35264t4036d3031,Restaurant
12/04/2020,7499477,7499477,23/06/2020,33499o5648l8366,Restaurant
12/04/2020,7499477,7499477,25/08/2020,36160b1148r1079,Restaurant
12/04/2020,7499477,7499477,22/07/2020,21486x9277w1359,Restaurant
12/04/2020,7499477,7499477,05/08/2020,42074z8492t8203,Restaurant
12/04/2020,7499477,7499477,15/08/2020,57059w1792u3097,Restaurant
12/04/2020,7499477,7499477,28/08/2020,66671i6207j2536,Restaurant
12/04/2020,7499477,7499477,25/07/2020,76621g7132b2278,Restaurant
12/04/2020,7499477,7499477,11/08/2020,90776g3427i8673,Restaurant
12/04/2020,7499477,7499477,12/08/2020,67392o2727m7378,Restaurant
12/04/2020,7499477,7499477,16/08/2020,51312c7752g3057,Restaurant
12/04/2020,7499477,7499477,06/08/2020,74539e8393w2532,Restaurant
12/04/2020,7499477,7499477,09/09/2020,74704m6341e1477,Restaurant
12/04/2020,7499477,7499477,29/08/2020,72016o4085o7882,Restaurant
12/04/2020,7499477,7499477,29/09/2020,46331e8369f2461,Restaurant
12/04/2020,7499477,7499477,23/08/2020,17482d4620b8154,Restaurant
12/04/2020,7499477,7499477,25/09/2020,41568d8952f8050,Restaurant
12/04/2020,7499477,7499477,23/10/2020,69822o8070y3673,Restaurant
12/04/2020,7499477,7499477,02/10/2020,16593t3953k3123,Restaurant
22/04/2020,5361469,5361469,11/06/2020,25852c2234i4646,Restaurant
22/04/2020,5361469,5361469,26/05/2020,52485c5546z6760,Restaurant
22/04/2020,5361469,5361469,15/06/2020,78854m7078g5004,Restaurant
22/04/2020,5361469,5361469,29/05/2020,40282k8585v8550,Restaurant
22/04/2020,5361469,5361469,25/05/2020,80339h6653d9056,Restaurant
22/04/2020,5361469,5361469,21/07/2020,76431l5308l3425,Restaurant
22/04/2020,5361469,5361469,03/07/2020,96125g4981r8994,Restaurant
22/04/2020,5361469,5361469,30/08/2020,73468k1100s6253,Restaurant
22/04/2020,5361469,5361469,31/07/2020,75836o1840n3395,Restaurant
22/04/2020,5361469,5361469,28/08/2020,17602a9258c4454,Restaurant
22/04/2020,5361469,5361469,31/08/2020,16880n4765z6289,Restaurant
22/04/2020,5361469,5361469,04/08/2020,19156h3388d8839,Restaurant
22/04/2020,5361469,5361469,31/08/2020,28585i1840d8061,Restaurant
22/04/2020,5361469,5361469,27/08/2020,13123c9220o6394,Restaurant
22/04/2020,5361469,5361469,30/08/2020,66025r4883d7757,Restaurant
22/04/2020,5361469,5361469,28/09/2020,73619k3602r3094,Restaurant
22/04/2020,5361469,5361469,13/09/2020,32227r3654p2220,Restaurant
22/04/2020,5361469,5361469,29/09/2020,18694z6067a3866,Restaurant
22/04/2020,5361469,5361469,01/10/2020,50157j9296j4375,Restaurant
22/04/2020,5361469,5361469,17/10/2020,38635h8546q3407,Restaurant
22/04/2020,5361469,5361469,20/10/2020,58679h2459b2326,Restaurant
22/04/2020,5361469,5361469,31/10/2020,31552v3914d6940,Restaurant
22/04/2020,5361469,5361469,07/10/2020,30890b7450f6440,Restaurant
03/08/2020,3529378,3529378,05/09/2020,12799j5175f3938,Restaurant
03/08/2020,3529378,3529378,07/10/2020,46293e4403h3276,Restaurant
03/08/2020,3529378,3529378,14/10/2020,93701q1957r7596,Restaurant
20/05/2020,3970567,3970567,05/06/2020,90034z5915i7447,Restaurant
20/05/2020,3970567,3970567,07/06/2020,51118y6941g2223,Restaurant
20/05/2020,3970567,3970567,13/07/2020,44417g9104u9922,Restaurant
20/05/2020,3970567,3970567,17/07/2020,75760d2515d1701,Restaurant
20/05/2020,3970567,3970567,01/08/2020,45362d2001y2982,Restaurant
28/04/2020,6878871,6878871,29/07/2020,74131h7596a1571,Restaurant
20/04/2020,1539139,1539139,30/05/2020,88352c9558j3242,Restaurant
20/04/2020,1539139,1539139,30/05/2020,34420p6315u4723,Restaurant
20/04/2020,1539139,1539139,09/06/2020,28122z7178k2733,Restaurant
20/04/2020,1539139,1539139,08/07/2020,13861g2240d8819,Restaurant
20/04/2020,1539139,1539139,24/06/2020,15717m6662a5688,Restaurant
17/04/2020,8082647,8082647,22/06/2020,51367f2752q2098,Restaurant
17/04/2020,8082647,8082647,31/08/2020,71562b3568a1985,Restaurant
17/04/2020,8082647,8082647,26/08/2020,57359a8570z6909,Restaurant
17/04/2020,8082647,8082647,01/08/2020,27162i5512j7958,Restaurant
17/04/2020,8082647,8082647,13/10/2020,21320n4252k3268,Restaurant
05/05/2020,2307210,2307210,04/06/2020,87615x3711r7144,Restaurant
05/05/2020,2307210,2307210,13/06/2020,36113x6389f5303,Restaurant
05/05/2020,2307210,2307210,23/06/2020,22993d3307c4833,Restaurant
05/05/2020,2307210,2307210,28/07/2020,31310r9845q7954,Restaurant
05/05/2020,2307210,2307210,20/08/2020,50135m3823u5615,Restaurant
05/05/2020,2307210,2307210,25/07/2020,13523l6734l8597,Restaurant
05/05/2020,2307210,2307210,25/07/2020,89937w7640b4275,Restaurant
05/05/2020,2307210,2307210,05/09/2020,62187f7189j1442,Restaurant
05/05/2020,2307210,2307210,10/09/2020,48612c9319b2991,Restaurant
05/05/2020,2307210,2307210,13/10/2020,20893i3633i5866,Restaurant
06/05/2020,2378017,2378017,06/06/2020,28042p5799y4682,Restaurant
16/05/2020,8290318,8290318,30/07/2020,81443l6187f3710,Restaurant
12/05/2020,7156819,7156819,01/07/2020,50141e8287g2872,Restaurant
12/05/2020,7156819,7156819,22/06/2020,46023k7375e9446,Restaurant
15/05/2020,3053906,3053906,18/07/2020,61657x5920l4461,Restaurant
15/05/2020,3053906,3053906,13/07/2020,50947q2664g5995,Restaurant
15/05/2020,3053906,3053906,20/08/2020,36829o6918r2005,Restaurant
15/05/2020,3053906,3053906,30/07/2020,50349c5863d4154,Restaurant
15/05/2020,3053906,3053906,09/08/2020,28695z3262z4618,Restaurant
15/05/2020,3053906,3053906,28/09/2020,22585e6212z3600,Restaurant
03/05/2020,5797360,5797360,25/05/2020,76967q6191j4218,Restaurant
03/05/2020,5797360,5797360,01/06/2020,77560m8860r4790,Restaurant
03/05/2020,5797360,5797360,02/06/2020,76793t4380o9387,Restaurant
03/05/2020,5797360,5797360,24/06/2020,40264b7459b5930,Restaurant
03/05/2020,5797360,5797360,28/06/2020,55853f6044f9370,Restaurant
03/05/2020,5797360,5797360,24/05/2020,92548f5970y4367,Restaurant
03/05/2020,5797360,5797360,31/08/2020,68459a2989g3506,Restaurant
03/05/2020,5797360,5797360,31/10/2020,34473v3170o1274,Restaurant
03/05/2020,5797360,5797360,03/10/2020,50222a1923g6334,Restaurant
03/05/2020,5797360,5797360,14/10/2020,91241m3543w1958,Restaurant
03/05/2020,5797360,5797360,08/10/2020,65284n3946f8104,Restaurant
03/05/2020,5797360,5797360,25/09/2020,52755y8850j9313,Restaurant
17/08/2020,5574172,5574172,30/09/2020,11302m6100a7243,Restaurant
17/08/2020,5574172,5574172,27/09/2020,52498b2278i8845,Restaurant
15/04/2020,6932131,6932131,26/06/2020,71727d5848p5212,Restaurant
15/04/2020,6932131,6932131,26/06/2020,91112a4148q3968,Restaurant
15/04/2020,6932131,6932131,04/07/2020,38904p1329h5240,Restaurant
15/04/2020,6932131,6932131,24/06/2020,90034j2465b4980,Restaurant
15/04/2020,6932131,6932131,01/07/2020,20205g9572g9619,Restaurant
15/04/2020,6932131,6932131,04/07/2020,28254y1233o3549,Restaurant
15/04/2020,6932131,6932131,06/07/2020,86633r8296j5224,Restaurant
15/04/2020,6932131,6932131,02/07/2020,45497f4811s3510,Restaurant
15/04/2020,6932131,6932131,11/07/2020,82059i1160o8951,Restaurant
15/04/2020,6932131,6932131,26/07/2020,34918y6058i7064,Restaurant
15/04/2020,6932131,6932131,07/09/2020,51787d7019c4575,Restaurant
15/04/2020,6932131,6932131,24/09/2020,41359q1697c6542,Restaurant
15/04/2020,6932131,6932131,13/09/2020,85846p9021b7668,Restaurant
15/04/2020,6932131,6932131,08/09/2020,69054t6762i8569,Restaurant
15/04/2020,6932131,6932131,26/10/2020,28140b1383y9105,Restaurant
15/04/2020,6932131,6932131,23/10/2020,36311o9846l2368,Restaurant
15/04/2020,6932131,6932131,31/10/2020,40870g9000t4072,Restaurant
06/08/2020,7129420,7129420,27/08/2020,99724y1296i1973,Restaurant
05/08/2020,4485495,4485495,24/08/2020,14358r3779n6168,Restaurant
05/08/2020,4485495,4485495,21/10/2020,19585r4810b3151,Restaurant
13/05/2020,2873833,2873833,22/06/2020,34946e6253u4925,Restaurant
14/05/2020,8078463,8078463,07/06/2020,72364v7305c2771,Restaurant
14/05/2020,8078463,8078463,25/06/2020,22613m5191k8586,Restaurant
14/05/2020,8078463,8078463,29/05/2020,39699n5490h6510,Restaurant
14/05/2020,8078463,8078463,18/06/2020,25538g2040w8022,Restaurant
05/05/2020,4277428,4277428,26/05/2020,46194q9970t2061,Restaurant
05/05/2020,4277428,4277428,24/06/2020,69206s2352r6236,Restaurant
05/05/2020,4277428,4277428,25/06/2020,29466r3627a9978,Restaurant
05/05/2020,4277428,4277428,11/06/2020,12531c2007k7829,Restaurant
05/05/2020,4277428,4277428,29/06/2020,95362f3976t5593,Restaurant
05/05/2020,4277428,4277428,24/06/2020,82088a6448u1262,Restaurant
05/05/2020,4277428,4277428,16/07/2020,34380c8132r1760,Restaurant
05/05/2020,4277428,4277428,07/07/2020,21263h9952m1795,Restaurant
05/05/2020,4277428,4277428,22/07/2020,35359k5936b5263,Restaurant
05/05/2020,4277428,4277428,22/08/2020,20123f9111a4975,Restaurant
05/05/2020,4277428,4277428,26/08/2020,54428r2040z1298,Restaurant
05/05/2020,4277428,4277428,16/08/2020,77308s7708h8022,Restaurant
05/05/2020,4277428,4277428,20/08/2020,15948k8491c8013,Restaurant
05/05/2020,4277428,4277428,24/08/2020,92156w4396q1570,Restaurant
05/05/2020,4277428,4277428,23/07/2020,82377y8605o8309,Restaurant
05/05/2020,4277428,4277428,09/08/2020,29131m1868r2821,Restaurant
05/05/2020,4277428,4277428,30/07/2020,85122y2080h9580,Restaurant
05/05/2020,4277428,4277428,14/08/2020,10606a8740g2652,Restaurant
05/05/2020,4277428,4277428,21/08/2020,13249w2817k4487,Restaurant
05/05/2020,4277428,4277428,01/08/2020,28231h4125a1688,Restaurant
05/05/2020,4277428,4277428,16/08/2020,59241t4744c3445,Restaurant
05/05/2020,4277428,4277428,27/07/2020,19867j7408e8383,Restaurant
05/05/2020,4277428,4277428,09/08/2020,72930c5058p2513,Restaurant
05/05/2020,4277428,4277428,23/08/2020,96033v7850q9194,Restaurant
05/05/2020,4277428,4277428,29/08/2020,61428s6289z5103,Restaurant
05/05/2020,4277428,4277428,18/09/2020,57607c4750b6377,Restaurant
05/05/2020,4277428,4277428,24/08/2020,11903z5011i7148,Restaurant
05/05/2020,4277428,4277428,06/09/2020,65814k9752h1114,Restaurant
05/05/2020,4277428,4277428,01/09/2020,53146j1438x6384,Restaurant
05/05/2020,4277428,4277428,27/08/2020,70236z9212k8837,Restaurant
05/05/2020,4277428,4277428,31/08/2020,14803m4677n9081,Restaurant
05/05/2020,4277428,4277428,01/10/2020,59442k1119t4440,Restaurant
05/05/2020,4277428,4277428,21/09/2020,78471v8567c8989,Restaurant
05/05/2020,4277428,4277428,24/08/2020,11145o6917a6487,Restaurant
05/05/2020,4277428,4277428,25/09/2020,67504c9447i7624,Restaurant
05/05/2020,4277428,4277428,05/09/2020,48941h2757w9445,Restaurant
05/05/2020,4277428,4277428,05/09/2020,58646f5590t4316,Restaurant
05/05/2020,4277428,4277428,30/09/2020,32528e9862e6482,Restaurant
05/05/2020,4277428,4277428,26/09/2020,30032e5429b1165,Restaurant
05/05/2020,4277428,4277428,22/09/2020,60863r2880w5365,Restaurant
05/05/2020,4277428,4277428,24/08/2020,39176u1865v5057,Restaurant
05/05/2020,4277428,4277428,21/09/2020,73534s1971p6765,Restaurant
05/05/2020,4277428,4277428,20/09/2020,91018n7542h3789,Restaurant
05/05/2020,4277428,4277428,15/10/2020,99605r1942k6778,Restaurant
05/05/2020,4277428,4277428,15/10/2020,35522w4405c4977,Restaurant
05/05/2020,4277428,4277428,14/10/2020,61735q4892l5811,Restaurant
05/05/2020,4277428,4277428,21/09/2020,82836p3308w3843,Restaurant
05/05/2020,4277428,4277428,25/10/2020,63441c5590h5650,Restaurant
16/06/2020,6393265,6393265,28/07/2020,34107r7183u6858,Restaurant
16/06/2020,6393265,6393265,02/08/2020,46220y4617w3898,Restaurant
16/06/2020,6393265,6393265,02/08/2020,33748k1662o1234,Restaurant
16/06/2020,6393265,6393265,23/08/2020,37106v1364q6706,Restaurant
16/06/2020,6393265,6393265,22/08/2020,27914p1242t4371,Restaurant
16/06/2020,6393265,6393265,29/08/2020,60070f9591u6402,Restaurant
16/06/2020,6393265,6393265,25/08/2020,12927v4020o5643,Restaurant
16/06/2020,6393265,6393265,08/09/2020,72926u3708c2851,Restaurant
16/06/2020,6393265,6393265,30/09/2020,72271z5038v6792,Restaurant
24/04/2020,5660988,5660988,26/06/2020,26668i2444g8859,Restaurant
24/04/2020,5660988,5660988,09/07/2020,91907c5340p2208,Restaurant
25/04/2020,5736450,5736450,25/06/2020,83189x8655c9857,Restaurant
25/04/2020,5736450,5736450,12/07/2020,81483i3715z3524,Restaurant
25/04/2020,5736450,5736450,24/07/2020,39484l8732s2305,Restaurant
25/04/2020,5736450,5736450,19/07/2020,96130y4924d8676,Restaurant
25/04/2020,5736450,5736450,10/07/2020,30642k3164k8679,Restaurant
25/04/2020,5736450,5736450,09/07/2020,89809g5479d1117,Restaurant
25/04/2020,5736450,5736450,15/07/2020,45747p4277w7834,Restaurant
25/04/2020,5736450,5736450,28/06/2020,21985o6124a2267,Restaurant
25/04/2020,5736450,5736450,13/08/2020,83728z2063s2307,Restaurant
25/04/2020,5736450,5736450,31/07/2020,55181s9660e9116,Restaurant
25/04/2020,5736450,5736450,13/08/2020,24871z1619o2439,Restaurant
25/04/2020,5736450,5736450,27/07/2020,44111n9884m2057,Restaurant
25/04/2020,5736450,5736450,07/08/2020,11712r2676s9972,Restaurant
25/04/2020,5736450,5736450,02/08/2020,79924b4165s1212,Restaurant
25/04/2020,5736450,5736450,22/08/2020,73610h6727p8807,Restaurant
25/04/2020,5736450,5736450,31/07/2020,38489n2150u7312,Restaurant
25/04/2020,5736450,5736450,09/08/2020,82838e5195y6991,Restaurant
25/04/2020,5736450,5736450,31/07/2020,91085k6120i2643,Restaurant
25/04/2020,5736450,5736450,03/09/2020,30197l4637p4197,Restaurant
25/04/2020,5736450,5736450,31/08/2020,42688s3983i7778,Restaurant
25/04/2020,5736450,5736450,11/09/2020,18910h4050r6233,Restaurant
25/04/2020,5736450,5736450,27/08/2020,35483w1684w7865,Restaurant
25/04/2020,5736450,5736450,09/09/2020,23237k5023c5992,Restaurant
25/04/2020,5736450,5736450,22/09/2020,37410d4319v8519,Restaurant
25/04/2020,5736450,5736450,20/09/2020,60911y8546c9947,Restaurant
25/04/2020,5736450,5736450,31/08/2020,82198n5269o8998,Restaurant
25/04/2020,5736450,5736450,25/09/2020,36780k8458e7967,Restaurant
25/04/2020,5736450,5736450,14/09/2020,27408e1329s9105,Restaurant
25/04/2020,5736450,5736450,03/10/2020,60465s6813i9800,Restaurant
25/04/2020,5736450,5736450,20/10/2020,93853t5638i9927,Restaurant
16/05/2020,5898745,5898745,24/07/2020,32220k1739m9371,Restaurant
16/05/2020,5898745,5898745,08/08/2020,87813m4141m1107,Restaurant
16/05/2020,5898745,5898745,26/10/2020,46548u1202v8780,Restaurant
16/05/2020,5898745,5898745,05/10/2020,54639y8236f1632,Restaurant
08/05/2020,7766433,7766433,18/10/2020,98040q1139p9974,Restaurant
25/04/2020,6332193,6332193,24/06/2020,32420d4152g7442,Restaurant
25/04/2020,6332193,6332193,06/07/2020,16323k9693j9918,Restaurant
25/04/2020,6332193,6332193,21/06/2020,14941w6597y7176,Restaurant
25/04/2020,6332193,6332193,31/07/2020,10873o3865f3317,Restaurant
25/04/2020,6332193,6332193,23/08/2020,59854o3787o8999,Restaurant
25/04/2020,6332193,6332193,05/09/2020,74018z2840z7415,Restaurant
25/04/2020,6332193,6332193,01/09/2020,63866o2579c1625,Restaurant
25/04/2020,3672804,3672804,21/06/2020,90171m2980r7839,Restaurant
25/04/2020,3672804,3672804,02/06/2020,35930m3506r3339,Restaurant
25/04/2020,3672804,3672804,07/06/2020,62503x4902r9279,Restaurant
25/04/2020,3672804,3672804,26/05/2020,31244m7882w3766,Restaurant
25/04/2020,3672804,3672804,26/06/2020,36845d8289z3993,Restaurant
25/04/2020,3672804,3672804,29/06/2020,58623y1206k5284,Restaurant
25/04/2020,3672804,3672804,21/06/2020,38083z9170l2561,Restaurant
25/04/2020,3672804,3672804,29/06/2020,45418z8255a1288,Restaurant
25/04/2020,3672804,3672804,16/07/2020,45036a8128w7501,Restaurant
25/04/2020,3672804,3672804,28/07/2020,21495r7083o4379,Restaurant
25/04/2020,3672804,3672804,04/09/2020,46892i1713j9489,Restaurant
25/04/2020,3672804,3672804,09/10/2020,87638l9602z7011,Restaurant
03/05/2020,1968974,1968974,29/06/2020,56261a8846n8068,Restaurant
03/05/2020,1968974,1968974,12/06/2020,70211b5756j5121,Restaurant
20/05/2020,9447759,9447759,24/07/2020,79810q7502e6881,Restaurant
20/05/2020,9447759,9447759,01/08/2020,18357o7927x1949,Restaurant
13/05/2020,5354869,5354869,12/06/2020,35670s4635k4415,Restaurant
13/05/2020,5354869,5354869,22/05/2020,99345c7825p6395,Restaurant
13/04/2020,6381840,6381840,11/07/2020,14494z3494d2992,Restaurant
17/04/2020,5458096,5458096,03/06/2020,95348c8040v7025,Restaurant
17/04/2020,5458096,5458096,14/06/2020,27837y3810y4411,Restaurant
17/04/2020,5458096,5458096,25/05/2020,14263x4430p4660,Restaurant
17/04/2020,5458096,5458096,02/06/2020,67004w9379o6295,Restaurant
08/05/2020,5202455,5202455,26/05/2020,76015g4741n9823,Restaurant
21/04/2020,6015756,6015756,18/06/2020,64948x3409p7087,Restaurant
21/04/2020,6015756,6015756,14/06/2020,46690h5056j5774,Restaurant
21/04/2020,6015756,6015756,11/06/2020,46607u7051s7390,Restaurant
21/04/2020,6015756,6015756,14/06/2020,30318v5584t3604,Restaurant
21/04/2020,6015756,6015756,31/05/2020,43420i9465a9405,Restaurant
21/04/2020,6015756,6015756,21/06/2020,74315u3813f7931,Restaurant
21/04/2020,6015756,6015756,03/06/2020,11392f1206k2996,Restaurant
21/04/2020,6015756,6015756,26/06/2020,61419y6457c9034,Restaurant
21/04/2020,6015756,6015756,26/07/2020,70505q6086w6968,Restaurant
21/04/2020,6015756,6015756,23/08/2020,78896x8639u2378,Restaurant
21/04/2020,6015756,6015756,29/09/2020,35852k3253o4061,Restaurant
21/04/2020,6015756,6015756,05/09/2020,65541m3046z6433,Restaurant
21/04/2020,6015756,6015756,02/09/2020,97879d4913q9674,Restaurant
21/04/2020,6015756,6015756,09/10/2020,84225y2197g5816,Restaurant
09/05/2020,1635483,1635483,27/06/2020,99375d3880c4673,Restaurant
06/05/2020,1327779,1327779,07/06/2020,10205u8467y2717,Restaurant
06/05/2020,1327779,1327779,30/06/2020,11717x3406j4613,Restaurant
06/05/2020,1327779,1327779,27/07/2020,89545p3005m1332,Restaurant
06/05/2020,1327779,1327779,28/06/2020,58226l3705q7943,Restaurant
06/05/2020,1327779,1327779,28/07/2020,23277t3330d8232,Restaurant
06/05/2020,1327779,1327779,29/06/2020,53511i4292c5612,Restaurant
06/05/2020,1327779,1327779,03/07/2020,15162k8612t7218,Restaurant
06/05/2020,1327779,1327779,28/07/2020,94173s1483k4845,Restaurant
06/05/2020,1327779,1327779,26/08/2020,63850d5312j9534,Restaurant
06/05/2020,1327779,1327779,02/08/2020,76835h3020k6996,Restaurant
06/05/2020,1327779,1327779,11/08/2020,41009m3496o5002,Restaurant
06/05/2020,1327779,1327779,23/08/2020,83437n5053g7363,Restaurant
06/05/2020,1327779,1327779,06/09/2020,95076r1602n2570,Restaurant
06/05/2020,1327779,1327779,05/09/2020,48301d4937o2294,Restaurant
06/05/2020,1327779,1327779,14/09/2020,28858n7791o9984,Restaurant
06/05/2020,1327779,1327779,19/09/2020,15909n9138s7709,Restaurant
06/05/2020,1327779,1327779,25/08/2020,53846b5955m5745,Restaurant
06/05/2020,1327779,1327779,31/08/2020,60106h7717t3917,Restaurant
06/05/2020,1327779,1327779,17/09/2020,20773x2842o8512,Restaurant
06/05/2020,1327779,1327779,21/09/2020,27857u5099w7163,Restaurant
06/05/2020,1327779,1327779,23/08/2020,53971u7941d2474,Restaurant
06/05/2020,1327779,1327779,14/09/2020,71250n2365e3706,Restaurant
06/05/2020,1327779,1327779,10/09/2020,95912d8705b8143,Restaurant
06/05/2020,1327779,1327779,27/08/2020,19496t1808u4474,Restaurant
06/05/2020,1327779,1327779,30/09/2020,89930y3930k3046,Restaurant
06/05/2020,1327779,1327779,01/10/2020,78240b9500h7001,Restaurant
06/05/2020,1327779,1327779,06/09/2020,21200s5961o2381,Restaurant
06/05/2020,1327779,1327779,18/09/2020,60135p7086s7590,Restaurant
06/05/2020,1327779,1327779,24/08/2020,74069v5003r7626,Restaurant
06/05/2020,1327779,1327779,21/09/2020,79590a3820r4309,Restaurant
06/05/2020,1327779,1327779,23/09/2020,88605t3717u3694,Restaurant
06/05/2020,1327779,1327779,24/08/2020,66494i7265l9175,Restaurant
06/05/2020,1327779,1327779,27/10/2020,65768e7348l7949,Restaurant
06/05/2020,1327779,1327779,31/10/2020,75759n8026t5715,Restaurant
06/05/2020,1327779,1327779,12/10/2020,90077b3595y3997,Restaurant
06/05/2020,1327779,1327779,09/10/2020,17082k9530w4636,Restaurant
06/05/2020,1327779,1327779,09/10/2020,89156e6383k3108,Restaurant
06/05/2020,1327779,1327779,19/10/2020,96567r1504c5154,Restaurant
06/05/2020,1327779,1327779,28/10/2020,56710y2942e6446,Restaurant
23/05/2020,2644753,2644753,21/06/2020,53932u1760c3541,Restaurant
23/05/2020,2644753,2644753,26/06/2020,11726f1657l8049,Restaurant
23/05/2020,2644753,2644753,17/07/2020,54044a4801r6513,Restaurant
23/05/2020,2644753,2644753,29/07/2020,71774k3550l4659,Restaurant
23/05/2020,2644753,2644753,24/08/2020,28288v5934b4421,Restaurant
23/05/2020,2644753,2644753,08/08/2020,25907m9257d8758,Restaurant
23/05/2020,2644753,2644753,16/08/2020,41602r6250s7172,Restaurant
23/05/2020,2644753,2644753,15/08/2020,55734m4770c1309,Restaurant
23/05/2020,2644753,2644753,22/08/2020,64096m9426o8527,Restaurant
23/05/2020,2644753,2644753,10/09/2020,18718d3898h3770,Restaurant
08/08/2020,8950084,8950084,18/09/2020,75492j8176o8211,Restaurant
08/08/2020,8950084,8950084,15/10/2020,59965n6171v7398,Restaurant
