purchase_date,user_id,purchase_id,venue_id,product_line
04.09.20,6790674,82638g3641o2877,187985q3805,Restaurant
24.09.20,6790674,37649i2648i1644,785647v4946,Restaurant
23.10.20,6790674,20289m8918y7779,785647v4946,Restaurant
24.10.20,6790674,62241y5916e4161,187985q3805,Restaurant
14.10.20,6790674,99465i5149c6352,874367d6692,Restaurant
28.09.20,6790674,18319c5305g5691,646688v5589,Restaurant
15.10.20,6790674,95705o1032g4137,785647v4946,Restaurant
21.10.20,6790674,80170o9807s8137,785647v4946,Restaurant
08.10.20,6790674,61118i4207o5281,667215r2445,Restaurant
08.10.20,6790674,48001q9613s8406,187985q3805,Restaurant
29.04.20,1714323,32418c6718c4761,486463i4695,Restaurant
25.07.20,5981038,34109t3666k6248,702829n3290,Restaurant
22.05.20,6773778,51728p4541x1791,403931m8261,Restaurant
20.09.20,6773778,12272a9707e4775,403931m8261,Restaurant
22.10.20,6773778,87238t8579b1436,403931m8261,Restaurant
06.06.20,7107158,22461d3005q4794,958247g7386,Restaurant
15.08.20,7107158,72345x6986r8325,844506a9914,Restaurant
27.08.20,5902295,51989j1067j5348,231630t2321,Restaurant
28.09.20,5902295,55383y3152m6641,150326n8715,Restaurant
27.06.20,4279741,13424l4167p7603,383217b8485,Restaurant
09.06.20,4279741,90324z3587x9126,561473u7086,Restaurant
29.06.20,4279741,52113v9447z1059,561473u7086,Restaurant
30.06.20,5152920,12843d6220q1595,324637u7703,Restaurant
17.08.20,1542811,77968g9262y4802,764724i2741,Restaurant
26.04.20,1475233,78452i6709g4397,481877z1569,Restaurant
24.05.20,1475233,27379v8667p6696,729100j2736,Restaurant
21.06.20,1475233,58858f7828d8815,585581z5740,Restaurant
27.06.20,1475233,83191m7559f3347,690429k1728,Restaurant
24.08.20,1475233,73960g6172o8566,690429k1728,Restaurant
27.07.20,7374043,13395j7213c6369,429843x1374,Restaurant
26.10.20,7374043,68740u4729c8298,342693b6328,Restaurant
19.06.20,7418005,18026m3690h6351,114393w7204,Restaurant
22.06.20,6444321,66212x7101k6897,855407s8164,Restaurant
29.10.20,6444321,15369f7623g9765,900655n7909,Restaurant
25.04.20,3072272,45901x9853b1509,305414u7295,Restaurant
25.05.20,3072272,44247p8478g9110,612368f9712,Restaurant
09.06.20,3072272,43916p3932v2268,305414u7295,Restaurant
11.06.20,3072272,14863g8458x1436,280572v9361,Restaurant
11.06.20,3072272,56707a4627p6685,280572v9361,Restaurant
17.06.20,3072272,65641g9809n6981,305414u7295,Restaurant
21.07.20,3072272,13042e4734g5136,565478d2415,Restaurant
30.06.20,3072272,84592f2016i7990,843262c5356,Restaurant
22.06.20,3072272,82127t4361r5640,842224x7459,Retail store
23.07.20,3072272,78584a6957w7326,565478d2415,Restaurant
26.08.20,3072272,79659e6306r5747,305414u7295,Restaurant
25.09.20,3072272,38430g2875u1131,565478d2415,Restaurant
01.09.20,3072272,61420o6370d6163,548502s8496,Restaurant
18.09.20,3072272,91662i6954c5754,843262c5356,Restaurant
04.10.20,3072272,70881l4344k8657,612368f9712,Restaurant
21.06.20,5943507,33870k7935q6966,383217b8485,Restaurant
27.07.20,5943507,41387g3587u6683,486463i4695,Restaurant
06.09.20,5943507,96879p4593c3081,192976e3251,Restaurant
30.04.20,5710546,87289m4694o7812,259816a5385,Restaurant
23.05.20,5710546,65174n5632d9109,259816a5385,Restaurant
27.06.20,5710546,12066i1236y2619,971532l7313,Restaurant
20.06.20,5710546,95603y6779e9521,259816a5385,Restaurant
24.05.20,5710546,14979t5418u8667,259816a5385,Restaurant
12.06.20,5710546,12940v9654d9769,259816a5385,Restaurant
24.06.20,5710546,15529e4452a9122,942053r6910,Restaurant
22.07.20,5710546,68107j7782j4187,942053r6910,Restaurant
06.07.20,5710546,28759m4490j5881,942053r6910,Restaurant
26.07.20,5710546,49823n8195z8202,942053r6910,Restaurant
15.08.20,5710546,54211v5183k6087,942053r6910,Restaurant
29.07.20,5710546,14583q7430d5681,942053r6910,Restaurant
23.07.20,5710546,60631c7031y4241,942053r6910,Restaurant
20.08.20,5710546,35627l4149w9049,942053r6910,Restaurant
27.08.20,5710546,86860e8689y9150,942053r6910,Restaurant
27.08.20,5710546,44599b3140f4258,942053r6910,Restaurant
25.08.20,5710546,98772d1963p7165,942053r6910,Restaurant
29.07.20,5710546,51281i8235v6769,942053r6910,Restaurant
03.09.20,5710546,79925u9293w7120,438658t6113,Restaurant
18.09.20,5710546,21203r6938n2147,438658t6113,Restaurant
22.09.20,5710546,56981a6099l7989,942053r6910,Restaurant
06.09.20,5710546,48379f1494u4968,942053r6910,Restaurant
13.09.20,5710546,66352q6296c3423,438658t6113,Restaurant
27.08.20,5710546,80805b8575v1979,438658t6113,Restaurant
13.09.20,5710546,49618e5307a6398,942053r6910,Restaurant
29.09.20,5710546,19829a6055b6274,438658t6113,Restaurant
13.05.20,9224804,73410e2151a8574,762392h6705,Restaurant
16.06.20,9224804,78587p3480u1823,762392h6705,Restaurant
28.06.20,9224804,25223n5783s6381,788378u1174,Restaurant
01.07.20,9224804,34333w4231l7731,762392h6705,Restaurant
03.06.20,9224804,13002h8879f9174,383217b8485,Restaurant
07.06.20,9224804,67939d1248b4669,762392h6705,Restaurant
20.06.20,9224804,10572i8109j2343,238913y4112,Restaurant
22.06.20,9224804,61026k8276j7620,762392h6705,Restaurant
23.07.20,9224804,18422p2930t8995,762392h6705,Restaurant
09.08.20,9224804,60052v8409o9589,174400s2993,Restaurant
27.07.20,9224804,49053f3295p2613,788378u1174,Restaurant
07.09.20,9224804,56363i5956f4275,238913y4112,Restaurant
09.09.20,9224804,25125a8115q7407,762392h6705,Restaurant
13.06.20,1494545,75413e1088f5506,587079e1023,Restaurant
31.05.20,1494545,61833w9850n8174,137773e6899,Retail store
02.06.20,1494545,38785f6217u3976,852066t8031,Restaurant
02.06.20,1494545,88176m2369r3401,587079e1023,Restaurant
23.07.20,1494545,64966j5241r1445,908443l6419,Restaurant
24.07.20,1494545,53251x3698j1343,712471g9172,Restaurant
31.08.20,1494545,71218g1824u6878,406520r2288,Restaurant
10.08.20,1494545,42981n4452o2676,712471g9172,Restaurant
31.07.20,2192839,36488p6297q5451,475177a9562,Restaurant
05.05.20,3545963,18303e9473e6698,852066t8031,Restaurant
09.07.20,3545963,73692w2931b3917,774501m2369,Restaurant
25.06.20,3545963,61494k5070e1066,621870n9982,Restaurant
03.07.20,3545963,22648h9024z1129,529621g7943,Restaurant
03.07.20,3545963,58971h8138x7730,259816a5385,Restaurant
28.07.20,3545963,21865d5071a4582,259816a5385,Restaurant
04.08.20,3545963,63813e2507p8197,259816a5385,Restaurant
27.08.20,3545963,11260q1286k8860,712471g9172,Restaurant
24.09.20,3545963,63360j5510l2813,259816a5385,Restaurant
06.09.20,3545963,50246k3663v6720,942053r6910,Restaurant
05.05.20,1272978,31768i4530o7848,725392g2580,Restaurant
26.05.20,1272978,77134h9360q4594,764839q6367,Restaurant
12.06.20,1272978,59192f8577q4432,548450b3312,Restaurant
11.06.20,1272978,44347z1005w8658,698361n8201,Restaurant
25.06.20,1272978,79628m3382j3067,391408w1383,Restaurant
05.06.20,1272978,45957l8979c6963,674896o4266,Restaurant
16.06.20,1272978,62480a9098o5645,346923x1686,Restaurant
23.06.20,1272978,37170t5205g6527,674896o4266,Restaurant
27.05.20,1272978,80975t3398l8547,764839q6367,Restaurant
25.07.20,1272978,94030z6836m2137,674896o4266,Restaurant
22.06.20,1272978,89416a5439q2903,391408w1383,Restaurant
30.06.20,1272978,93411h5106v1104,674896o4266,Restaurant
21.06.20,1272978,85077v8850s3441,674896o4266,Restaurant
12.07.20,1272978,31274d4394u2917,674896o4266,Restaurant
12.07.20,1272978,47291l7049i8161,674896o4266,Restaurant
20.07.20,1272978,73316f5751t2799,346923x1686,Restaurant
05.08.20,1272978,19572g3634p8534,896853w7488,Restaurant
09.08.20,1272978,86846g4846v2827,674896o4266,Restaurant
04.08.20,1272978,80571t3377w5877,896853w7488,Restaurant
22.07.20,1272978,55161c5067z3074,150145v1224,Restaurant
25.07.20,1272978,58942j4290g9767,674896o4266,Restaurant
27.07.20,1272978,13246w3830b2892,122915b3615,Restaurant
25.07.20,1272978,76998v4083k4425,896853w7488,Restaurant
22.09.20,1272978,88439s3252i4207,674896o4266,Restaurant
22.08.20,1272978,17355h9220h8201,449516b7889,Restaurant
16.09.20,1272978,99367w7733h3070,674896o4266,Restaurant
30.09.20,1272978,98925y6785a3400,896853w7488,Restaurant
23.08.20,1272978,27120q8714m8312,896853w7488,Restaurant
09.09.20,1272978,38949g4463m8432,674896o4266,Restaurant
24.09.20,1272978,96745b4031f9600,896853w7488,Restaurant
19.10.20,1272978,73616a2127n3644,674896o4266,Restaurant
04.09.20,8663136,44201d1943q9260,764739t9361,Restaurant
21.09.20,8663136,60088w1325r2020,932757h8571,Restaurant
19.05.20,4939061,43489y7103n8464,690429k1728,Restaurant
08.06.20,4939061,67017f9705m4929,618765i2910,Restaurant
21.06.20,4939061,20628a5017j7059,618765i2910,Restaurant
05.06.20,4939061,18395c8857p9526,618765i2910,Restaurant
21.06.20,4939061,69207n8761h2504,136775f3077,Restaurant
25.08.20,4939061,65398e9190x3931,618765i2910,Restaurant
13.08.20,4939061,59126i8141v7486,802181g7135,Restaurant
24.07.20,4939061,74176r8204q2003,723810g7923,Restaurant
12.08.20,4939061,52748c3561o5023,802181g7135,Restaurant
26.07.20,4939061,95651b4281d4687,191507t5345,Restaurant
17.09.20,4939061,51376d5843u7637,191507t5345,Restaurant
29.08.20,4939061,30909y6866l5573,191507t5345,Restaurant
13.09.20,4939061,56109u9440d4353,191507t5345,Restaurant
05.09.20,4939061,60807r6367v4910,191507t5345,Restaurant
02.10.20,4939061,45383d8426o5047,191507t5345,Restaurant
24.04.20,4170495,84744h6045n8127,198222v2914,Restaurant
12.05.20,4170495,13327c7065k9094,585293v5839,Restaurant
09.06.20,4170495,46299a9099x5681,553951h9837,Restaurant
07.06.20,4170495,89125p4940q8354,259247f3330,Restaurant
28.05.20,4170495,33535e4204e1519,591023u5184,Restaurant
15.06.20,4170495,21665p7428f1528,591023u5184,Restaurant
30.07.20,4170495,42514g8719n7760,457176k7705,Restaurant
11.08.20,4170495,70126v9626u7821,591023u5184,Restaurant
10.08.20,4170495,79527r6761t4559,591023u5184,Restaurant
19.08.20,4170495,35422z1873p1183,591023u5184,Restaurant
26.08.20,4170495,69449g9440c3560,591023u5184,Restaurant
27.07.20,4170495,10414o9759p6069,457176k7705,Restaurant
23.08.20,4170495,61782v4780t6859,591023u5184,Restaurant
12.09.20,4170495,99477s6998m7586,591023u5184,Restaurant
18.09.20,4170495,36539g5149l6400,591023u5184,Restaurant
10.09.20,4170495,28737d9512r4748,591023u5184,Restaurant
09.10.20,4170495,64217q1584n4905,591023u5184,Restaurant
24.04.20,2786714,79833e4836c3526,259247f3330,Restaurant
30.05.20,2786714,77207v6572i4075,923496b1261,Restaurant
03.05.20,2786714,92879o2843l8032,591023u5184,Restaurant
29.04.20,2786714,40857e4053r3106,591023u5184,Restaurant
22.04.20,2786714,73650u9544z6282,174400s2993,Restaurant
06.05.20,2786714,38273p8241z9830,174400s2993,Restaurant
04.06.20,2786714,83037z9964l8005,174400s2993,Restaurant
26.05.20,2786714,93671v9524y8580,174400s2993,Restaurant
15.06.20,2786714,85840o3626r3976,259247f3330,Restaurant
07.06.20,2786714,75555h3799m5528,174400s2993,Restaurant
08.06.20,2786714,84830w5398h5525,591023u5184,Restaurant
29.05.20,2786714,74253z4475p2048,174400s2993,Restaurant
28.05.20,2786714,10835m6358r7431,259247f3330,Restaurant
22.05.20,2786714,56428s3160i8444,259247f3330,Restaurant
08.06.20,2786714,78146g2693d8323,174400s2993,Restaurant
01.06.20,2786714,89731f7383x3088,174400s2993,Restaurant
28.05.20,2786714,27131h2237h8102,270980w2232,Restaurant
16.06.20,2786714,35236v9738s6731,174400s2993,Restaurant
12.06.20,2786714,82979e1368j3580,174400s2993,Restaurant
30.05.20,2786714,72221w5884o1337,391052u5070,Restaurant
28.05.20,2786714,13044d7754z8206,197424z4182,Restaurant
09.06.20,2786714,65859s2905b2914,305414u7295,Restaurant
30.06.20,2786714,76050x6636t4106,174400s2993,Restaurant
29.06.20,2786714,53440u1672q9262,305414u7295,Restaurant
23.06.20,2786714,42260q9627r1450,829106k1215,Restaurant
30.06.20,2786714,17725h2111x7919,174400s2993,Restaurant
30.07.20,2786714,18128m1127d5065,174400s2993,Restaurant
19.07.20,2786714,31557c1495y9331,305414u7295,Restaurant
23.07.20,2786714,26471u4166o8962,829106k1215,Restaurant
18.07.20,2786714,47609j6820k6183,619889s1941,Restaurant
24.06.20,2786714,25419x4059c4558,174400s2993,Restaurant
25.06.20,2786714,87890x1944q4313,174400s2993,Restaurant
20.07.20,2786714,68077w8099p3898,174400s2993,Restaurant
20.07.20,2786714,90306s7050e9450,174400s2993,Restaurant
30.07.20,2786714,50986y7035g2644,305414u7295,Restaurant
05.07.20,2786714,46949q5393c5283,305414u7295,Restaurant
05.07.20,2786714,36283p1869c9676,174400s2993,Restaurant
29.07.20,2786714,89417l7073q7286,174400s2993,Restaurant
02.07.20,2786714,25028k4739k6549,174400s2993,Restaurant
01.07.20,2786714,27430u4268f2041,174400s2993,Restaurant
22.06.20,2786714,61817a8274z5781,174400s2993,Restaurant
26.07.20,2786714,68612p5219x7301,174400s2993,Restaurant
31.07.20,2786714,71594b5012i1280,619889s1941,Restaurant
10.08.20,2786714,55612f6273u6589,515960n8076,Restaurant
03.08.20,2786714,71199p7100m2128,211820w2916,Restaurant
26.08.20,2786714,19826y5560f7592,814519q7315,Restaurant
22.07.20,2786714,88784g3055v9728,259247f3330,Restaurant
23.08.20,2786714,90947w4150m5638,174400s2993,Restaurant
10.08.20,2786714,73425d2311h9715,305414u7295,Restaurant
17.08.20,2786714,55512w6441b1657,259247f3330,Restaurant
02.08.20,2786714,42278t7390c9512,305414u7295,Restaurant
21.08.20,2786714,55155o2455v4573,174400s2993,Restaurant
07.08.20,2786714,65246b4376z1402,174400s2993,Restaurant
28.08.20,2786714,61214c5263g7712,174400s2993,Restaurant
18.08.20,2786714,92805i8138r4833,725954x2359,Restaurant
30.08.20,2786714,86934i4434p7046,259247f3330,Restaurant
24.09.20,2786714,12891r6335h9255,174400s2993,Restaurant
11.09.20,2786714,61253t2738b4732,619889s1941,Restaurant
24.09.20,2786714,27257y8657u7491,259247f3330,Restaurant
14.09.20,2786714,69681m1384w6421,259247f3330,Restaurant
06.09.20,2786714,81886z5424w3547,259247f3330,Restaurant
24.09.20,2786714,21086h9101f5707,591023u5184,Restaurant
26.08.20,2786714,61823s9910j1324,555336p5600,Restaurant
30.08.20,2786714,23507s5282y1202,725954x2359,Restaurant
31.08.20,2786714,13715h2372k9586,174400s2993,Restaurant
10.09.20,2786714,90165f7346q2019,270980w2232,Restaurant
16.09.20,2786714,58948x8486w2882,174400s2993,Restaurant
03.09.20,2786714,56649h2398p3666,211820w2916,Restaurant
24.09.20,2786714,90930o4610h5252,619889s1941,Restaurant
22.08.20,2786714,10351p3630i5130,211820w2916,Restaurant
27.09.20,2786714,94506a7747j3574,174400s2993,Restaurant
26.08.20,2786714,55042w5196y7075,619889s1941,Restaurant
28.08.20,2786714,23206v6004u9314,259247f3330,Restaurant
30.09.20,2786714,29025n8252s4314,619889s1941,Restaurant
26.08.20,2786714,51736n6305z7573,619889s1941,Restaurant
29.09.20,2786714,34547d6717d8220,383217b8485,Restaurant
27.09.20,2786714,37246v6602k1263,259247f3330,Restaurant
01.10.20,2786714,20597p3599n9215,383217b8485,Restaurant
28.09.20,2786714,90728h1677x4985,259247f3330,Restaurant
21.10.20,2786714,18908p9741w5072,383217b8485,Restaurant
07.10.20,2786714,50073r9596z1260,259247f3330,Restaurant
18.10.20,2786714,31409g5606l1179,555336p5600,Restaurant
21.09.20,2786714,91374c4219f8974,174400s2993,Restaurant
15.10.20,2786714,51381y8740s2512,555336p5600,Restaurant
15.10.20,2786714,40626v5235f3247,711128b6805,Restaurant
14.10.20,2786714,78027e9411h1066,619889s1941,Restaurant
09.05.20,5130731,44428d7903b5355,964762v9759,Restaurant
11.06.20,5130731,90585q3879x7159,964762v9759,Restaurant
09.06.20,5130731,97111j2282g2578,957998s6542,Restaurant
23.07.20,5130731,38462m2293h6727,964762v9759,Restaurant
12.07.20,5130731,17289u1259m4635,964762v9759,Restaurant
22.06.20,5130731,87162b3581o7282,964762v9759,Restaurant
08.05.20,7308455,29417b8516o2225,772851n4257,Restaurant
30.04.20,7308455,85829w5825z1186,529621g7943,Restaurant
23.05.20,7308455,60185g2993o3008,254223s5133,Restaurant
02.06.20,7308455,45378p8846b2183,529621g7943,Restaurant
06.06.20,7308455,45687b8841u9229,529621g7943,Restaurant
07.06.20,7308455,57768x5445q6025,529621g7943,Restaurant
22.05.20,7308455,50013b9876p2513,529621g7943,Restaurant
22.05.20,7308455,41900v9338i5051,529621g7943,Restaurant
12.07.20,7308455,24763z1462g5246,529621g7943,Restaurant
26.07.20,7308455,54766h3413h5830,942053r6910,Restaurant
14.09.20,7308455,65484e8453e1136,529621g7943,Restaurant
09.09.20,7308455,82477w9272c9846,259816a5385,Restaurant
16.09.20,7308455,96632s8294b5598,640607y6022,Restaurant
22.05.20,9584316,93068k8461z8369,270980w2232,Restaurant
31.05.20,5206158,97254f5139v1725,480880r8526,Restaurant
23.04.20,5206158,79880w3009e9653,120772q9252,Restaurant
31.05.20,5206158,69529c6846s6429,390013r5974,Restaurant
31.05.20,5206158,93149l3933g8872,119532f9029,Restaurant
20.06.20,5206158,65219k1059n5635,120772q9252,Restaurant
26.06.20,5206158,93888m4467j9719,267029l5302,Restaurant
18.06.20,5206158,32973b4814r5855,707299w4167,Restaurant
30.06.20,5206158,64627m7735g8485,667717p7738,Restaurant
14.07.20,5206158,24726i1492o5617,636881z8902,Restaurant
22.07.20,5206158,19986h1865l2309,599174z9075,Restaurant
21.07.20,5206158,99124e5854y8625,190973z8695,Restaurant
16.07.20,5206158,18581u5583m5623,636881z8902,Restaurant
13.07.20,5206158,48709u5590l8222,636881z8902,Restaurant
02.08.20,5206158,57531a2370v1574,636881z8902,Restaurant
22.09.20,5206158,54717c6494z7993,475177a9562,Restaurant
27.08.20,5206158,65334y7980m5312,475177a9562,Restaurant
19.09.20,5206158,45165t3802b1634,667717p7738,Restaurant
12.10.20,5206158,25863g6314b6569,390013r5974,Restaurant
02.05.20,2777684,56317c7048l3960,218614v4585,Restaurant
21.05.20,2777684,70040t7647a8623,321452q1122,Restaurant
12.06.20,2777684,25434t3592m6540,218614v4585,Restaurant
01.07.20,2777684,77597a6648x2297,218614v4585,Restaurant
31.05.20,2777684,32215j2371x1008,218614v4585,Restaurant
23.05.20,2777684,79827r2848d9232,218614v4585,Restaurant
19.07.20,2777684,11862l1069g5675,259816a5385,Restaurant
27.06.20,2777684,96962a2276o1313,587079e1023,Restaurant
07.07.20,2777684,61271c4239d4621,259816a5385,Restaurant
28.08.20,2777684,38445o9348v7449,587079e1023,Restaurant
26.08.20,2777684,50014q5890h9126,182373q3145,Restaurant
25.07.20,2777684,32404u1851w9374,259816a5385,Restaurant
26.08.20,2777684,50945d8128i2301,218614v4585,Restaurant
16.10.20,2777684,42794y9188x2227,218614v4585,Restaurant
16.05.20,7172835,24925e7857f5294,809064x7474,Restaurant
22.04.20,7172835,29934d8205q3973,359388w1246,Restaurant
12.09.20,4332351,51201o7415n2641,933358u9328,Restaurant
28.04.20,2420342,68467p7187m5627,885788q4293,Restaurant
17.06.20,4629870,79219m6922a6199,868993f9874,Restaurant
25.07.20,4629870,17936k6250a1601,868993f9874,Restaurant
21.06.20,8168765,64150v3229l9369,211062o9639,Restaurant
23.07.20,8168765,92507e5372l3854,302553d6496,Restaurant
31.10.20,8168765,32987e3554n3643,916845u8011,Restaurant
23.04.20,9573829,99126l9674q8134,515960n8076,Restaurant
25.10.20,9573829,77832q8518g9166,129424c8270,Restaurant
23.04.20,8165462,49291y6550w3951,174400s2993,Restaurant
09.06.20,8165462,10482c4621h4976,174400s2993,Restaurant
07.06.20,8165462,85522t5368m7656,717520w3887,Restaurant
24.05.20,8165462,21312i4167v5559,192976e3251,Restaurant
21.06.20,8165462,72769l8712b8954,192976e3251,Restaurant
29.05.20,8165462,94837u3127m5570,192976e3251,Restaurant
01.06.20,8165462,84772p9320j6999,705247h4809,Restaurant
20.06.20,8165462,34210o6603w9996,961434u2055,Restaurant
10.06.20,8165462,76400r3858l3721,192976e3251,Restaurant
11.06.20,8165462,20652f6590p9341,802181g7135,Restaurant
19.06.20,8165462,76467e7026f2573,174400s2993,Restaurant
03.06.20,8165462,48152f3269l8374,967598t8049,Restaurant
20.06.20,8165462,89473m2531m6418,736687r2943,Restaurant
16.06.20,8165462,95959a8849x5842,192976e3251,Restaurant
05.07.20,8165462,90754f5240y9734,192976e3251,Restaurant
13.07.20,8165462,70908m1634o5655,103690x9634,Restaurant
30.07.20,8165462,30667g2359z7069,705247h4809,Restaurant
23.07.20,8165462,52298s6179t5244,501406t2609,Restaurant
23.07.20,8165462,43812f7670g9357,717520w3887,Restaurant
09.07.20,8165462,73474a2149l6836,717520w3887,Restaurant
09.07.20,8165462,48021x1092m1242,501406t2609,Restaurant
27.06.20,8165462,86542w3984c5344,103690x9634,Restaurant
27.06.20,8165462,24777e7490v2234,802181g7135,Restaurant
11.07.20,8165462,77643o6274e1720,967598t8049,Restaurant
23.07.20,8165462,53763q9563p3176,705247h4809,Restaurant
04.07.20,8165462,15658b1265x5168,705247h4809,Restaurant
15.07.20,8165462,64034g3145e1754,501406t2609,Restaurant
26.06.20,8165462,73326m1127w6600,501406t2609,Restaurant
04.08.20,8165462,34684i4151u3081,501406t2609,Restaurant
29.08.20,8165462,36160h1114n1456,192976e3251,Restaurant
30.07.20,8165462,15774y4978a8041,501406t2609,Restaurant
28.07.20,8165462,27727f4934w9949,705247h4809,Restaurant
08.08.20,8165462,43363k8985u9373,174400s2993,Restaurant
27.08.20,8165462,52188w6043s7786,717520w3887,Restaurant
18.08.20,8165462,31979q7568f5337,174400s2993,Restaurant
10.08.20,8165462,29509u4737b2369,192976e3251,Restaurant
01.09.20,8165462,59894x9152l1980,409719z6333,Restaurant
31.08.20,8165462,62209i1663f6578,705247h4809,Restaurant
17.09.20,8165462,59859d9573p3308,409719z6333,Restaurant
04.09.20,8165462,32858g2335h3229,103690x9634,Restaurant
24.08.20,8165462,75563k2065z3302,103690x9634,Restaurant
20.09.20,8165462,62203h3342f6486,705247h4809,Restaurant
16.09.20,8165462,72278u1650j5925,103690x9634,Restaurant
07.09.20,8165462,89111w5001d2943,103690x9634,Restaurant
23.09.20,8165462,26462y6157v7842,963591x3199,Restaurant
27.08.20,8165462,20486a3550n3894,192976e3251,Restaurant
23.08.20,8165462,59000u3227q2453,103690x9634,Restaurant
26.09.20,8165462,12558n9711l2754,705247h4809,Restaurant
04.09.20,8165462,39402t3176p4681,963591x3199,Restaurant
06.09.20,8165462,70496k7036e6237,705247h4809,Restaurant
31.10.20,8165462,67307z2545o1249,501406t2609,Restaurant
21.10.20,8165462,15889w1941i5236,103690x9634,Restaurant
28.09.20,8165462,71094f5336p2937,357482v7185,Restaurant
20.10.20,8165462,97539u9280k3393,705247h4809,Restaurant
21.10.20,8165462,55354g2727n6756,705247h4809,Restaurant
17.10.20,8165462,34535s5642j7137,103690x9634,Restaurant
16.05.20,3228367,25280m8334z3473,238913y4112,Restaurant
14.06.20,3228367,61652w3192r3663,238913y4112,Restaurant
30.06.20,3228367,14166i5569g2017,238913y4112,Restaurant
10.06.20,3228367,28568z6227f5394,238913y4112,Restaurant
04.07.20,3228367,21767z8758d1177,599174z9075,Restaurant
20.07.20,3228367,65727c7031g9354,333513z3996,Restaurant
15.08.20,3228367,76394l9977m9351,740780z8574,Restaurant
21.08.20,3228367,64539q4563k4171,510808j4325,Restaurant
23.07.20,3228367,14943l7684f5517,893362b8249,Restaurant
22.08.20,3228367,59096o3152w6723,409719z6333,Restaurant
18.09.20,3228367,26457c8542i3823,510808j4325,Restaurant
14.09.20,3228367,84365w8901j4506,238913y4112,Restaurant
24.08.20,3228367,40307o6844d5401,238913y4112,Restaurant
07.09.20,3228367,32632a5167h4858,238913y4112,Restaurant
30.05.20,5378065,86399h2850d8895,777190a2118,Restaurant
22.06.20,5378065,72682f2278k5178,777190a2118,Restaurant
18.07.20,5378065,53851y7420r4396,777190a2118,Restaurant
20.08.20,5378065,38338b1680d1037,777190a2118,Restaurant
24.07.20,5378065,38013u4910u8350,398938h3331,Restaurant
29.09.20,5378065,49171y3906j1701,777190a2118,Restaurant
28.09.20,5378065,52206l1369f7725,777190a2118,Restaurant
19.10.20,5378065,69267m3006q4623,576665t5401,Restaurant
23.05.20,3260685,81652q1760x3801,691499c7748,Restaurant
26.04.20,3260685,98248v9147r4938,462083p9846,Restaurant
16.06.20,3260685,79346l2587s6919,691499c7748,Restaurant
26.06.20,3260685,56020s3710j2712,691499c7748,Restaurant
19.10.20,3260685,99967n1166c9908,416745j7555,Restaurant
29.10.20,3260685,77653a2450b9284,759314t6671,Restaurant
10.09.20,6708727,44789l2944h7473,591023u5184,Restaurant
13.06.20,8272259,49421p6765f3193,757678o8521,Restaurant
16.06.20,8272259,76757c7792w6037,691825s1703,Restaurant
14.07.20,8272259,20393t2147b8490,414379v8013,Restaurant
21.06.20,8272259,71584v5676d1262,414379v8013,Restaurant
01.07.20,8272259,21366r6707c1220,414379v8013,Restaurant
07.07.20,8272259,51892v5797q4143,274756q5789,Restaurant
29.09.20,8272259,43503z1503v3246,851871s6902,Restaurant
29.08.20,8272259,20017o1453x2416,923496b1261,Restaurant
22.09.20,8272259,36641n9469e3936,410071t4701,Restaurant
05.06.20,6287160,87610k8916j1969,640922s3841,Restaurant
23.06.20,9741102,37690n5623h5818,948949k4138,Restaurant
26.06.20,7086829,55450l1235k9865,926232q4436,Restaurant
09.06.20,7086829,79598z6140o8688,736687r2943,Restaurant
01.07.20,7086829,28206p4434y5132,631281p3374,Restaurant
27.06.20,7086829,70535y8015z7835,192976e3251,Restaurant
07.07.20,7086829,60929i5367t3695,192976e3251,Restaurant
03.07.20,7086829,84578z1352x7239,929750i1407,Restaurant
17.07.20,7086829,47475h6143a1785,576665t5401,Restaurant
09.07.20,7086829,20447i9207w4584,929750i1407,Restaurant
09.08.20,7086829,39640z7337h5208,380161v5490,Restaurant
20.09.20,7086829,65059h4582q1888,576665t5401,Restaurant
20.09.20,7086829,37671b1500c9448,974345j5905,Restaurant
02.09.20,7086829,22400c3298k7492,116972j1443,Restaurant
02.10.20,7086829,36805x4172u8151,646402g8170,Restaurant
17.10.20,7086829,85722l8792u1536,399210y7713,Retail store
15.10.20,7086829,12764u5089e7134,417232h9286,Restaurant
23.10.20,7086829,87536q8559c6317,160016h2281,Restaurant
05.05.20,2409527,50457y2322w1843,209551j7707,Restaurant
31.05.20,9412565,47716z1353v7821,729629l4733,Restaurant
12.07.20,9412565,62814r5787e5908,274104a2051,Restaurant
20.07.20,9412565,47327a9460m2905,729629l4733,Restaurant
08.06.20,7899055,61810c5028d4052,904338r2358,Restaurant
22.05.20,7899055,28523m2961n6717,116972j1443,Restaurant
03.06.20,7899055,80135x4078r6529,904338r2358,Restaurant
30.07.20,7899055,32121n7568r1981,904338r2358,Restaurant
10.08.20,7899055,20810o8893n9925,802181g7135,Restaurant
04.08.20,7899055,86140t9599j4007,904338r2358,Restaurant
19.08.20,7899055,56108g3013p8263,904338r2358,Restaurant
02.05.20,7170274,81152y6977d9893,513275x9828,Restaurant
01.06.20,7170274,15437j2942x9326,192976e3251,Restaurant
27.07.20,7170274,58505k9582m3018,128998y6862,Restaurant
